grupo,valor
1,1.0935892915934542
1,0.8680896663323598
1,0.9061824673732328
1,0.5473676397509742
1,1.3152562312161673
1,0.5222040780775077
1,1.3290665700239135
1,0.8609390626094482
1,1.0619558027819027
1,1.0564206003469536
1,0.7129764364322344
1,1.4159559067692256
1,0.9865432412953947
1,1.3433919763936135
1,0.8302764461744131
1,1.3568609761294628
1,1.1157560270734523
1,0.7619204655590286
1,0.7769686421621087
1,1.3719159513715726
1,0.7857799329478394
1,0.9571048823047571
1,0.4415146868258887
1,0.9620790161443974
1,1.0258681645883545
1,0.7740268108699728
1,0.7886398339301447
1,1.152816486240122
1,0.8503844150661479
1,0.9087582957203286
2,0.46095241891317407
2,0.1835145911624693
2,0.24504066856863063
2,0.1946267842537481
2,0.13562480021739468
2,0.19239351256122217
2,0.20963925708243242
2,0.386156472679825
2,0.3063395421192204
2,0.23182321067680167
2,0.2844291564701386
2,0.29974214634524626
2,0.46181329137365856
2,0.13651518006840063
2,0.32081908988974583
2,0.3950723751958788
2,0.2832351125005751
2,0.44565177900060526
2,0.3240391542063617
2,0.34221089125095944
2,0.32052048505503816
2,0.3167010719304427
2,0.33836004213840915
2,0.28849938577189743
2,0.2318777150940743
2,0.21583324095540454
2,0.1511864234183418
2,0.2913124205797008
2,0.35202339788220915
2,0.3013089931236574
3,1.2960269829528366
3,0.950873678113172
3,1.0167186347430397
3,1.1961653288717717
3,0.8112534266021811
3,0.6654326090337095
3,0.7052088677556922
3,1.1879874220089863
3,1.1116496643759468
3,0.6975066354655528
3,1.098375348935113
3,0.9095342152940361
3,0.8788469141608147
3,0.8673869404450377
3,1.2409730661400469
3,1.026121959716912
3,1.166596185794499
3,1.0837392813943274
3,0.5766699007134353
3,1.2014294963045824
3,0.9144886925494221
3,1.170496462631653
3,1.3098863080068326
3,0.9552245391656161
3,0.5498084216381167
3,1.021664153960027
3,1.237347960549539
3,0.6243645815137481
3,1.1349369674592367
3,1.1663638566520689
4,1.0752414628744984
4,1.156823036391358
4,1.1759378395057
4,1.6079861319807611
4,1.213308214176126
4,1.4907481400243754
4,2.051576494796308
4,1.6907084265188337
4,1.949711537895571
4,1.213359198605667
4,1.71017242263339
4,1.5137352263044028
4,0.9932086780121137
4,1.667559264412378
4,1.865814127255117
4,1.7198265909842219
4,1.9334656005589141
4,2.1569454740024248
4,1.9527832107212397
4,1.570354438011269
4,1.7388307748789147
4,1.9166180090664664
4,1.2512574460382162
4,1.8190918888088972
4,1.3048995894933055
4,1.8392422134384947
4,0.9343396026425979
4,1.4714244154029608
4,1.792911682682206
4,0.9986170497883663
